scientificName,decimalLatitude,decimalLongitude,countryCode,locality,stateProvince
Amaranthus spinosus L.,27.74,83.49,NP,"Jhumsa, Dovan, Palpa district, central Nepal",central Nepal
Amaranthus spinosus L.,28.464105,81.265448,NP,Bardiya,
Amaranthus spinosus L.,28.797986,80.677165,NP,Kailali,
Amaranthus spinosus L.,27.694996,85.314914,NP,"Tripureswor, central Nepal.",central Nepal
Amaranthus spinosus L.,27.918826,82.298875,NP,Dang,
Amaranthus spinosus L.,27.313026,84.999803,NP,Makwanpur,
Amaranthus spinosus L.,27.711627,82.529402,NP,"Koilabas, Dang district, western Nepal.",western Nepal
Amaranthus spinosus L.,27.141101,84.964734,NP,Bara,
Amaranthus spinosus L.,26.887639,85.178033,NP,Rautahat,
Amaranthus spinosus L.,27.152236,85.409733,NP,Rautahat,
Amaranthus spinosus L.,27.179007,85.189463,NP,Bara,
Amaranthus spinosus L.,27.068718,84.915014,NP,Bara,
Amaranthus spinosus L.,28.0686,84.06947,NP,Tanahun,
Amaranthus spinosus L.,27.180756,85.179976,NP,Bara,
Amaranthus spinosus L.,27.86785,84.81701,NP,Dhading,
Amaranthus spinosus L.,27.173583,85.203575,NP,Bara,
Amaranthus spinosus L.,27.166508,85.06357,NP,Bara,
Amaranthus spinosus L.,26.954597,85.318364,NP,Rautahat,
Amaranthus spinosus L.,27.090374,85.141926,NP,Bara,
Amaranthus spinosus L.,26.964993,85.555744,NP,Sarlahi,
Amaranthus spinosus L.,27.042501,85.580849,NP,Sarlahi,
Amaranthus spinosus L.,27.053095,85.336811,NP,Rautahat,
Amaranthus spinosus L.,28.19332,84.87455,NP,Gorkha,
Amaranthus spinosus L.,28.2025,84.87492,NP,Gorkha,
Amaranthus spinosus L.,28.310232,81.427898,NP,"Gangolaluwa, Bardia district, western Nepal.",western Nepal
Amaranthus spinosus L.,28.216052,81.350962,NP,"Banbeer, Nepal.",western Nepal
Amaranthus spinosus L.,28.18441,84.87783,NP,Gorkha,
Amaranthus spinosus L.,26.960122,86.369681,NP,Udayapur,
Amaranthus spinosus L.,28.310232,81.427898,NP,"Ganga patia, western Nepal.",western Nepal
Amaranthus spinosus L.,26.668312,87.274479,NP,Sunsari,
Amaranthus spinosus L.,27.90734,84.88331,NP,Dhading,
Amaranthus spinosus L.,26.564145,87.280438,NP,Sunsari,
Amaranthus spinosus L.,26.667004,87.366292,NP,Morang,
Amaranthus spinosus L.,26.651887,87.751361,NP,Jhapa,
Amaranthus spinosus L.,26.647347,88.152035,NP,Jhapa,
Amaranthus spinosus L.,27.183439,87.760615,NP,Panchthar,
Amaranthus spinosus L.,26.883724,87.927589,NP,Illam,
Amaranthus spinosus L.,26.875284,85.958516,NP,Dhanusa,
Amaranthus spinosus L.,26.873465,85.558083,NP,Sarlahi,
Amaranthus spinosus L.,26.831392,86.253887,NP,Siraha,
Amaranthus spinosus L.,26.932376,86.280083,NP,Udayapur,
Amaranthus spinosus L.,27.167727,87.760757,NP,Panchthar,
Amaranthus spinosus L.,26.907569,87.932941,NP,Illam,
Amaranthus spinosus L.,26.789213,86.340013,NP,Siraha,
Amaranthus spinosus L.,27.554636,85.023346,NP,"Kamle , Makwanpur district, central Nepal.",central Nepal
Amaranthus spinosus L.,27.612171,85.099496,NP,"Makaldaman, Makwanpur district, central Nepal.",central Nepal
Amaranthus spinosus L.,26.65629,87.187544,NP,Sunsari,
Amaranthus spinosus L.,26.600966,87.103055,NP,Sunsari,
Amaranthus spinosus L.,26.834776,87.294087,NP,Sunsari,
Amaranthus spinosus L.,27.545947,85.125153,NP,Makwanpur,
Amaranthus spinosus L.,27.89175,84.87457,NP,Dhading,
Amaranthus spinosus L.,27.404941,85.014762,NP,"Thoplasi, Makawanpur district, Central Nepal",central Nepal
Amaranthus spinosus L.,27.612171,85.099496,NP,"Makaldaman, Makawanpur district, central Nepal.",central Nepal
Amaranthus spinosus L.,27.554636,85.023346,NP,"Gaunthali, Makawanpur district, central Nepal.",central Nepal
Amaranthus spinosus L.,27.418094,85.02818,NP,Makwanpur,
Amaranthus spinosus L.,27.581631,85.161251,NP,Makwanpur,
Amaranthus spinosus L.,28.18874,84.87631,NP,Gorkha,
Amaranthus spinosus L.,28.40632,84.89346,NP,Gorkha,
Amaranthus spinosus L.,28.42034,83.35126,NP,Myagdi,
Amaranthus spinosus L.,28.05927,83.21746,NP,Arghakhanchi,
Amaranthus spinosus L.,28.489803,83.338946,NP,Myagdi,
Amaranthus spinosus L.,28.04349,83.20089,NP,Arghakhanchi,
Amaranthus spinosus L.,27.80008,84.37975,NP,Tanahun,
Amaranthus spinosus L.,27.92508,84.09357,NP,Tanahun,
Amaranthus spinosus L.,27.85282,84.3382,NP,Tanahun,
Amaranthus spinosus L.,28.06802,83.20382,NP,Arghakhanchi,
Amaranthus spinosus L.,27.8712,83.25846,NP,Arghakhanchi,
Amaranthus spinosus L.,27.73979,83.25713,NP,Rupandehi,
Amaranthus spinosus L.,27.83415,84.20302,NP,Nawalparasi,
Amaranthus spinosus L.,28.40994,83.35906,NP,Myagdi,
Amaranthus spinosus L.,27.83534,84.18596,NP,Nawalparasi,
Amaranthus spinosus L.,27.83554,84.19211,NP,Nawalparasi,
Amaranthus spinosus L.,27.83175,84.26089,NP,Nawalparasi,
Amaranthus spinosus L.,27.98256,84.35459,NP,Tanahun,
Amaranthus spinosus L.,27.99293,84.34782,NP,Tanahun,
Amaranthus spinosus L.,27.83438,84.23409,NP,Nawalparasi,
Amaranthus spinosus L.,28.34153,83.80058,NP,Kaski,
Amaranthus spinosus L.,27.83928,84.22188,NP,Nawalparasi,
Amaranthus spinosus L.,28.29519,84.09135,NP,Kaski,
Amaranthus spinosus L.,28.26485,83.74758,NP,Parbat,
Amaranthus spinosus L.,27.83565,84.21539,NP,Nawalparasi,
Amaranthus spinosus L.,28.368946,83.502262,NP,Myagdi,
Amaranthus spinosus L.,28.34111,83.16899,NP,Baglung,
Amaranthus spinosus L.,27.84503,84.14832,NP,Nawalparasi,
Amaranthus spinosus L.,28.18505,83.61166,NP,Baglung,
Amaranthus spinosus L.,27.90854,84.31765,NP,Tanahun,
Amaranthus spinosus L.,28.44,81.26,NP,"Thakurdwara village, Bardia district, western Nepal.",western Nepal
Amaranthus spinosus L.,28.310232,81.427898,NP,"Bardia district, western Nepal.",western Nepal
Amaranthus spinosus L.,28.31038,81.428148,NP,Sonha.,western Nepal
Amaranthus spinosus L.,28.310232,81.427898,NP,"Baide, Bardiya district, western Nepal.",western Nepal
Amaranthus spinosus L.,28.27237,84.89587,NP,Gorkha,
Amaranthus spinosus L.,27.83629,84.17966,NP,Nawalparasi,
Amaranthus spinosus L.,26.805554,86.094917,NP,"Barkurwa, Dhanusha district, central Nepal.",central Nepal
Amaranthus spinosus L.,28.3891,84.89171,NP,Gorkha,
Amaranthus spinosus L.,28.695723,82.200802,NP,"Dar, Jajarkot district, western Nepal.",western Nepal
Amaranthus spinosus L.,28.857935,82.203944,NP,"Kuiyapani, Jajarkot district, western Nepal.",western Nepal
Amaranthus spinosus L.,26.40845,87.271097,NP,Morang,
Amaranthus spinosus L.,28.077361,82.293198,NP,"Ambas, Dang district, western Nepal.",western Nepal
Amaranthus spinosus L.,27.711627,82.529402,NP,"Koilabas, western Nepal.",western Nepal
Amaranthus spinosus L.,28.2072,84.8726,NP,Gorkha,
Amaranthus spinosus L.,27.9789,84.35755,NP,Tanahun,
Amaranthus spinosus L.,27.990348,82.301941,NP,"Gongali (Dang district), western Nepal.",western Nepal
Amaranthus spinosus L.,27.990361,82.301771,NP,"Garhwa, Dang district, western Nepal.",western Nepal
Amaranthus spinosus L.,27.711627,82.529402,NP,"Koilabas, Dang district, western Nepal.",western Nepal
Amaranthus spinosus L.,27.8,85.38333,NP,"Gokarna, Kathmandu district, central Nepal .",central Nepal
Amaranthus spinosus L.,28.927592,80.239779,NP,"Mahendranagar, western Nepal.",western Nepal
Amaranthus spinosus L.,27.97659,84.37141,NP,Tanahun,
Amaranthus spinosus L.,27.97675,84.36163,NP,Tanahun,
Amaranthus spinosus L.,27.506512,83.437675,NP,"Bhairahawa, central Nepal.",central Nepal
Amaranthus spinosus L.,28.25559,84.88415,NP,Gorkha,
Amaranthus spinosus L.,26.476143,87.276481,NP,Morang,
Amaranthus spinosus L.,26.626612,86.714034,NP,Saptari,
Amaranthus spinosus L.,27.141594,85.931693,NP,Sindhuli,
Amaranthus spinosus L.,27.143595,85.418585,NP,Rautahat,
Amaranthus spinosus L.,26.877496,85.187575,NP,Rautahat,
Amaranthus spinosus L.,27.198716,85.338822,NP,Rautahat,
Amaranthus spinosus L.,26.883198,85.180169,NP,Rautahat,
Amaranthus spinosus L.,27.146658,85.400849,NP,Rautahat,
Amaranthus spinosus L.,26.880461,85.183552,NP,Rautahat,
Amaranthus spinosus L.,27.483392,84.898522,NP,Makwanpur,
Amaranthus spinosus L.,27.156517,85.410722,NP,Rautahat,
Amaranthus spinosus L.,27.172266,85.340579,NP,Rautahat,
Amaranthus spinosus L.,27.95391,83.34873,NP,Gulmi,
Amaranthus spinosus L.,27.585417,84.308601,NP,Chitwan,
Amaranthus spinosus L.,27.582297,84.321375,NP,Chitwan,
Amaranthus spinosus L.,27.66067,84.16559,NP,Nawalparasi,
Amaranthus spinosus L.,28.768345,80.350121,NP,Kanchanpur,
Amaranthus spinosus L.,27.622746,82.838153,NP,Kapilvastu,
Amaranthus spinosus L.,26.79495,85.27766,NP,Rautahat,
Amaranthus spinosus L.,28.630603,81.160931,NP,Kailali,
Amaranthus spinosus L.,27.560353,84.735319,NP,Makwanpur,
Amaranthus spinosus L.,27.564146,84.732572,NP,Makwanpur,
Amaranthus spinosus L.,27.0045,84.8684,NP,Parsa,
Amaranthus spinosus L.,27.69399,83.46132,NP,Rupandehi,
Amaranthus spinosus L.,28.598056,83.640833,NP,Mustang,
Amaranthus spinosus L.,28.5,83.583333,NP,Myagdi,
Amaranthus spinosus L.,27.040341,85.102072,NP,Bara,
Amaranthus spinosus L.,27.019667,84.999213,NP,Bara,
Amaranthus spinosus L.,27.180721,85.175069,NP,Bara,
Amaranthus spinosus L.,27.106019,85.397618,NP,Rautahat,
Amaranthus spinosus L.,27.9036,84.53573,NP,"Anbu Khaireni, Tanahun district, central Nepal",central Nepal
Amaranthus spinosus L.,27.71167,85.31028,NP,"Kathmandu valley, central Nepal.",central Nepal
Amaranthus spinosus L.,27.9036,84.53573,NP,"Anbu Khaireni, Tanahun district, central Nepal",central Nepal
Amaranthus spinosus L.,27.766812,85.4066,NP,"Gokarna, central Nepal.",central Nepal
Amaranthus spinosus L.,27.695357,85.303927,NP,"Amirkunj, Tripureshwor, Kathmandu district, central Nepal.",central Nepal
Amaranthus spinosus L.,29.827445,80.550023,NP,"Khalanga, Darchula district, western Nepal.",western Nepal
Amaranthus spinosus L.,27.540399,83.794255,NP,"Bardghat, Nawalparasi district, central Nepal.",central Nepal
Amaranthus spinosus L.,27.89219,84.371617,NP,"Bandipur, Simal danda, Tanahun district, central Nepal",central Nepal
Amaranthus spinosus L.,28.146074,81.778732,NP,"Jabdahwa, Banke district, western Nepal.",western Nepal
Amaranthus spinosus L.,27.159144,85.361028,NP,Rautahat,
Amaranthus spinosus L.,28.054758,81.614468,NP,"Nepalgunj, western Nepal.",western Nepal
Amaranthus spinosus L.,28.16555,84.09113,NP,Kaski,
Amaranthus spinosus L.,27.154942,85.358889,NP,Rautahat,
Amaranthus spinosus L.,27.163732,85.353592,NP,Rautahat,
Amaranthus spinosus L.,27.163181,85.358677,NP,Rautahat,
Amaranthus spinosus L.,28.054758,81.614468,NP,"Nepalgunj, western Nepal.",western Nepal
Amaranthus spinosus L.,26.892042,85.176497,NP,Rautahat,
Amaranthus spinosus L.,28.146057,81.778702,NP,"Khargaur, Nepal.",western Nepal
Amaranthus spinosus L.,26.956409,85.366471,NP,Rautahat,
Amaranthus spinosus L.,28.054758,81.614468,NP,"Nepalgunj, western Nepal.",western Nepal
Amaranthus spinosus L.,27.8786,84.52608,NP,Tanahun,
Amaranthus spinosus L.,26.956555,85.358013,NP,Rautahat,
Amaranthus spinosus L.,26.947528,85.365076,NP,Rautahat,
Amaranthus spinosus L.,26.951694,85.367214,NP,Rautahat,
Amaranthus spinosus L.,28.24647,84.88139,NP,Gorkha,
Amaranthus spinosus L.,27.147154,85.425667,NP,Rautahat,
Amaranthus spinosus L.,27.151465,84.790864,NP,Parsa,
Amaranthus spinosus L.,27.016993,84.925637,NP,Bara,
Amaranthus spinosus L.,27.80341,84.93721,NP,Dhading,
Amaranthus spinosus L.,27.79697,84.92367,NP,Dhading,
Amaranthus spinosus L.,27.78005,85.01663,NP,Dhading,
Amaranthus spinosus L.,27.78016,85.02184,NP,Dhading,
Amaranthus spinosus L.,28.08018,84.65892,NP,Gorkha,
Amaranthus spinosus L.,28.37081,84.40279,NP,Lamjung,
Amaranthus spinosus L.,27.80689,84.89206,NP,Dhading,
Amaranthus spinosus L.,27.80571,84.89891,NP,Dhading,
Amaranthus spinosus L.,28.05902,84.0711,NP,Tanahun,
Amaranthus spinosus L.,28.04581,84.0755,NP,Tanahun,
Amaranthus spinosus L.,28.05434,84.0725,NP,Tanahun,
Amaranthus spinosus L.,28.18025,84.22105,NP,Lamjung,
Amaranthus spinosus L.,28.04194,84.07798,NP,Tanahun,
Amaranthus spinosus L.,27.91156,84.88137,NP,Dhading,
Amaranthus spinosus L.,28.06451,84.90494,NP,Dhading,
Amaranthus spinosus L.,26.570384,88.064515,NP,Jhapa,
Amaranthus spinosus L.,26.568162,88.071373,NP,Jhapa,
Amaranthus spinosus L.,26.482361,87.711848,NP,Jhapa,
Amaranthus spinosus L.,26.532103,86.769721,NP,Saptari,
Amaranthus spinosus L.,26.546301,86.888717,NP,Saptari,
Amaranthus spinosus L.,26.481803,86.833901,NP,Saptari,
Amaranthus spinosus L.,27.092032,85.940758,NP,Dhanusa,
Amaranthus spinosus L.,27.171154,85.903274,NP,Sindhuli,
Amaranthus spinosus L.,27.8054,84.90401,NP,Dhading,
Amaranthus spinosus L.,27.80337,84.90961,NP,Dhading,
Amaranthus spinosus L.,27.92347,85.3811,NP,Nuwakot,
Amaranthus spinosus L.,28.365619,83.505668,NP,Myagdi,
Amaranthus spinosus L.,28.20698,83.94781,NP,Kaski,
Amaranthus spinosus L.,28.17156,84.0919,NP,Kaski,
Amaranthus spinosus L.,27.342919,85.324214,NP,Makwanpur,
Amaranthus spinosus L.,27.265418,84.68556,NP,Parsa,
Amaranthus spinosus L.,27.366629,85.153997,NP,Makwanpur,
Amaranthus spinosus L.,27.371011,85.144234,NP,Makwanpur,
Amaranthus spinosus L.,27.55673,85.644017,NP,,Central
Amaranthus spinosus L.,27.69088,83.45834,NP,Rupandehi,
Amaranthus spinosus L.,27.68753,83.45361,NP,Rupandehi,
Amaranthus spinosus L.,27.477171,85.042725,NP,Makwanpur,
Amaranthus spinosus L.,27.473875,85.042254,NP,Makwanpur,
Amaranthus spinosus L.,28.19462,84.05229,NP,Kaski,
Amaranthus spinosus L.,27.939108,84.738624,NP,Gorkha,
Amaranthus spinosus L.,27.940063,84.740813,NP,Dhading,
Amaranthus spinosus L.,27.83581,84.25873,NP,Nawalparasi,
Amaranthus spinosus L.,27.286699,85.020206,NP,Bara,
Amaranthus spinosus L.,27.64693,83.51081,NP,Rupandehi,
Amaranthus spinosus L.,27.79896,84.91873,NP,Dhading,
Amaranthus spinosus L.,27.98442,84.19297,NP,Tanahun,
Amaranthus spinosus L.,27.57074,83.88723,NP,Nawalpur,
Amaranthus spinosus L.,28.17055,84.07668,NP,Kaski,
Amaranthus spinosus L.,28.13637,84.11015,NP,Kaski,
Amaranthus spinosus L.,27.92248,85.39606,NP,Nuwakot,
Amaranthus spinosus L.,27.91657,85.42134,NP,Nuwakot,
Amaranthus spinosus L.,27.812482,84.774966,NP,Gorkha,
Amaranthus spinosus L.,28.26539,83.56451,NP,Baglung,
Amaranthus spinosus L.,28.726362,80.309591,NP,Kanchanpur,
Amaranthus spinosus L.,27.566667,84.5,NP,Sauraha - Padampur,Chitawan
Amaranthus spinosus L.,27.377932,86.060991,NP,Ramechhap,
Amaranthus spinosus L.,27.407531,86.072301,NP,Ramechhap,
Amaranthus spinosus L.,28.005744,83.77967,NP,Syangja,
Amaranthus spinosus L.,28.002325,85.211373,NP,Rasuwa,
Amaranthus spinosus L.,27.835115,85.158203,NP,Nuwakot,
Amaranthus spinosus L.,28.216667,83.983333,NP,Pokhara - Suike,Kaski
Amaranthus spinosus L.,28.187077,84.033994,NP,Kaski,
Amaranthus spinosus L.,27.316667,87.2,NP,Tumlingter - Katle Bhanjyang - Sabha Khola - Khahare - Pikuwa Khola - Surtibari - Baireni Bagar,Sankhuwasawa
Amaranthus spinosus L.,28.492204,84.501243,NP,"Dharapani (1550m.) - Takum (1650 m.) - Sibang (1750 m.) - Dhara khola (1640 m.) - Muri (1820 m.), Myagdi district, Dhawalagiri zone, central Nepal .",central Nepal
Amaranthus spinosus L.,27.551043,86.08573,NP,Dolakha,
Amaranthus spinosus L.,27.626215,86.089209,NP,Dolakha,
Amaranthus spinosus L.,27.484847,86.10992,NP,Dolakha,
Amaranthus spinosus L.,28.600843,81.919851,NP,"kalyan, Surkhet district, western Nepal.",western Nepal
Amaranthus spinosus L.,28.5,83.65,NP,Rahughat,Myagdi
Amaranthus spinosus L.,28.577609,81.625432,NP,"Birendranagar, Surkhet district, western Nepal.",western Nepal
Amaranthus spinosus L.,28.41381,83.07402,NP,Baglung,
Amaranthus spinosus L.,28.277433,83.581615,NP,"Beni (840m) - Singa (910 m) - Tatopani (920 m) - Bholamza (950 m) - Simarchaur (950 m) - Babichor (960 m)., Myagdi district, Dhawalagiri zone, central Nepal.",central Nepal
Amaranthus spinosus L.,27.82281,84.666719,NP,Dhading,
Amaranthus spinosus L.,27.869157,84.549938,NP,Tanahun,
Amaranthus spinosus L.,27.998979,84.622566,NP,Gorkha,
Amaranthus spinosus L.,27.654521,82.954659,NP,Kapilvastu,
Amaranthus spinosus L.,27.859437,85.109888,NP,Nuwakot,
Amaranthus spinosus L.,27.145948,85.030532,NP,"Lower Nijgard forest, near Juwa, Bara district, central Nepal.",central Nepal
Amaranthus spinosus L.,28.08268,83.34619,NP,Gulmi,
Amaranthus spinosus L.,27.799499,84.999815,NP,Dhading,
Amaranthus spinosus L.,27.849796,85.035033,NP,Nuwakot,
Amaranthus spinosus L.,27.256882,85.971322,NP,"Gigoni, Sindhuli district, central Nepal.",central Nepal
Amaranthus spinosus L.,27.802549,84.744065,NP,Dhading,
Amaranthus spinosus L.,27.806842,84.855579,NP,Dhading,
Amaranthus spinosus L.,29.516667,81.666667,NP,Kolti - Bari Gad - Birseni,Bajura
Amaranthus spinosus L.,27.015335,86.137698,NP,"Kalapani, Sindhuli district, central Nepal.",central Nepal
Amaranthus spinosus L.,27.870666,84.611231,NP,Chitwan,
Amaranthus spinosus L.,27.033333,87.3,NP,Hile (Hille) - Pakhribas - Gholi Kharka (Dholikharka),Dhankuta
Amaranthus spinosus L.,27.528446,86.085929,NP,Dolakha,
Amaranthus spinosus L.,27.4256,86.086102,NP,Ramechhap,
Amaranthus spinosus L.,27.808105,82.762299,NP,Dang,
Amaranthus spinosus L.,27.453184,86.110252,NP,Ramechhap,
Amaranthus spinosus L.,27.75795,85.727815,NP,Sindhupalchowk,
Amaranthus spinosus L.,27.47077,85.747478,NP,Kavrepalanchok,
Amaranthus spinosus L.,27.356303,84.603713,NP,Parsa,
Amaranthus spinosus L.,27.32972,84.6423,NP,Parsa,
Amaranthus spinosus L.,27.673455,85.710059,NP,Sindhupalchowk,
Amaranthus spinosus L.,27.515738,85.049164,NP,Makwanpur,
